__id__,accuracy,altitude,course,fixtime,latitude,longitude,speed
TV4f7tpHNaQwXZUhQXIo,1.600000023841858,5,261.4043273925781,2025-04-02T09:45:59.795008Z,10.7750984,106.6605363,0.9065394997596741
UL77b0wmd2KeNZDh34cE,2.2829999923706055,-3,0,2025-04-02T10:00:57.834888Z,10.7611686,106.6606859,0.001955428859218955
UOhLsSdSicx5Qcg6022w,1.649999976158142,-1.3000000000000003,216.98927307128906,2025-04-02T09:49:24.811113Z,10.7734947,106.6594108,1.3357703685760498
VFPGtGtNhH8b4vOGWhT9,1.5,-5.3,203.4160614013672,2025-04-02T09:50:19.825626Z,10.7729532,106.6590086,1.0791945457458496
VOGWZazahf5DXG2Tcfss,2.0160000324249268,3.700000047683716,160.00900268554688,2025-04-02T09:58:16.800686Z,10.7648132,106.6597267,6.007035255432129
WAY7d6VNbS2uFX8hy3f3,1.5,2.3,236.6187286376953,2025-04-02T09:51:29.823997Z,10.7723032,106.6584087,1.3744152784347534
WErlIFYGRFM578INmA74,1.600000023841858,5,254.74246215820312,2025-04-02T09:46:00.802093Z,10.7750968,106.6605258,1.0122929811477661
WSugwTsr4sKco5Wlb7cL,3.240000009536743,-10.399999999999999,188.6529083251953,2025-04-02T10:00:06.794099Z,10.7617666,106.6604663,5.7905049324035645
WnuAwtFc51n7WPM96p1t,1.5499999523162842,-7.000000000000001,216.89463806152344,2025-04-02T09:50:34.812585Z,10.7728178,106.6588857,1.2095574140548706
X8aDNK256fwl2PGx7kkC,13.791000366210938,5.200000286102295,48.561920166015625,2025-04-02T09:38:25.011926Z,10.7757561,106.660031,0.3584309220314026
XAsluHUDOzDs4CZ0UVeb,1.6799999475479126,5,202.55308532714844,2025-04-02T09:45:53.793785Z,10.77513,106.6606034,0.2361622005701065
XGSfTutd17bLZmVMa5R3,31.19499969482422,4.300000190734863,0,2025-04-02T09:56:47.877585Z,10.7701397,106.6585677,0
XQiIn6F1xaNvS7Vg3apY,1.6330000162124634,5,0,2025-04-02T09:45:51.803254Z,10.7751459,106.6606137,0.07553330063819885
XSP2uFE8GbAsW2zZEA7b,3.0829999446868896,4.900000095367432,0,2025-04-02T09:43:40.348867Z,10.7756736,106.6604318,0.06408971548080444
XTjYuCdyOyyQq483j9vV,11.720999717712402,5.200000286102295,228.9196014404297,2025-04-02T09:34:55.518545Z,10.7757188,106.6600157,1.3027329444885254
XUeUJeivj2yDR8wyMyXK,1.7000000476837158,3.3,168.9525146484375,2025-04-02T09:58:51.822517Z,10.7642449,106.6599138,1.8895663022994995
XXFVudwFBAWKfyrCDpM8,12.62399959564209,5.300000190734863,244.1401824951172,2025-04-02T09:35:51.315681Z,10.7757352,106.6600308,0.7103909254074097
XlqZC7o4OHKCcfTVgwmg,1.7400000095367432,5,231.8124542236328,2025-04-02T09:46:21.804182Z,10.7750112,106.6604432,0.4182353913784027
YPJ9hvmiHaGQqityvJ8b,1.600000023841858,-0.5,138.21409606933594,2025-04-02T09:47:22.828497Z,10.7745922,106.6601915,1.3561421632766724
YQRnQmIQdH2OCTZYLVMN,1.6160000562667847,5,240.77349853515625,2025-04-02T09:46:03.788301Z,10.7750788,106.6604964,1.2097469568252563
YS7GOZkMoh2ECzabKhcw,4.579999923706055,3.700000047683716,153.85227966308594,2025-04-02T09:57:26.818707Z,10.7680806,106.659004,7.994938850402832
YreqVR5a6uAQMDLBlYJt,1.4800000190734863,6,236.0384521484375,2025-04-02T09:48:09.822621Z,10.7741828,106.6599876,1.2352360486984253
Z1VxeWZ5HsvkOH1PSwAn,1.5,-3.5,213.1520538330078,2025-04-02T09:50:49.821830Z,10.7726212,106.6588098,1.2182241678237915
ZjU8BgZKQBYqPJ5hUNza,1.5800000429153442,-6.2,213.9687957763672,2025-04-02T09:50:04.812510Z,10.7731011,106.6591077,1.1857246160507202
aEU93o3INbaUkPSPWVAc,1.6160000562667847,5,240.77349853515625,2025-04-02T09:46:03.788301Z,10.7750788,106.6604964,1.2097469568252563
aFdi2r8XjCw1S1OgLDnN,3.382999897003174,5,146.18734741210938,2025-04-02T09:43:25.365490Z,10.7757254,106.6603275,0.22448714077472687
aOFMA71YnEMIvAP84TVu,1.6660000085830688,5,226.05551147460938,2025-04-02T09:45:55.802375Z,10.7751104,106.6605838,0.45551127195358276
bA4RDRNhqxIjpVBbT815,2.4200000762939453,3.700000047683716,165.05252075195312,2025-04-02T09:58:01.819386Z,10.7656275,106.6594525,7.036869049072266
c1JbQdZO7Q3KcCxhhGxb,1.5,-6.500000000000001,206.31040954589844,2025-04-02T09:50:39.815876Z,10.7727558,106.6588466,1.2597885131835938
cYpIp6icCfVUhIQggqV3,1.6160000562667847,5,256.74542236328125,2025-04-02T09:45:58.793159Z,10.7751003,106.6605472,0.7809802293777466
chU8VsygZzt3cibv99qW,2.365999937057495,-0.20000000000000018,168.975830078125,2025-04-02T09:59:06.812216Z,10.7639297,106.6599953,2.3383517265319824
cj3P2vVxTfJrHats2ucK,2.140000104904175,3.700000047683716,152.16156005859375,2025-04-02T09:58:26.813629Z,10.7644219,106.6598632,2.053420066833496
ckglpQ0OweOGp443O1vB,1.7400000095367432,-2.6000000000000005,0,2025-04-02T10:02:22.827599Z,10.760475,106.6610233,3.124209062028288e-13
dE6ddsyp7mFIgPg1ghd5,1.6799999475479126,5,202.55308532714844,2025-04-02T09:45:53.793785Z,10.77513,106.6606034,0.2361622005701065
dQVJKzXAtxv0nkeiBuEw,1.6160000562667847,5,230.67503356933594,2025-04-02T09:46:27.793342Z,10.7750001,106.6604086,0.6050375699996948
dvvPZP8GLb8wQtgKmVQf,1.5,-3.3,230.88284301757812,2025-04-02T09:50:54.834634Z,10.7725603,106.6587791,1.3342949151992798
e9MKKkPBCo9eXXVltd9c,13.029999732971191,5.200000286102295,224.0163116455078,2025-04-02T09:38:29.332770Z,10.7757343,106.6600095,0.7189902663230896
f15MJY65KgfWbbYa4FZs,4.050000190734863,5,0,2025-04-02T09:43:21.364537Z,10.7757251,106.6602937,0.03438781574368477
fMekhazZuX8TkE20wJ1b,1.6330000162124634,3.3,207.37985229492188,2025-04-02T09:47:10.793670Z,10.7747449,106.6601319,1.2850432395935059
fVwuQiiPlxyBXGEbH3GI,1.600000023841858,5,261.4043273925781,2025-04-02T09:45:59.795008Z,10.7750984,106.6605363,0.9065394997596741
fe1MDbkQ8wHEFvr6a7tx,2.5,-6.8,165.7663116455078,2025-04-02T09:59:51.814451Z,10.7626089,106.6604158,5.679699897766113
fkmF1Y3k8Q3KaGF4OMYA,11.27400016784668,5,222.25747680664062,2025-04-02T09:43:03.368464Z,10.7758119,106.6601945,1.5781949758529663
fpNmu37B5a2bIUpn1VsI,1.4800000190734863,11.5,201.30967712402344,2025-04-02T09:52:24.835727Z,10.7719565,106.657816,1.0939908027648926
g5wn84VrRINvGEg8EauH,2.1600000858306885,4.900000095367432,166.31898498535156,2025-04-02T09:43:56.818257Z,10.7753918,106.6605291,0.5903241038322449
gFnpGJJOonnE7uezLN4L,1.465999960899353,3.8,237.4849090576172,2025-04-02T09:51:49.815603Z,10.7721811,106.6581719,1.2227554321289062
gOachm4UWZ5Py4w3db6Z,2.819999933242798,3.700000047683716,161.39903259277344,2025-04-02T09:57:56.832074Z,10.7659131,106.6593977,6.9372239112854
gP1qJX5qLyJ9V2hfPJhB,2.9830000400543213,4.900000095367432,0,2025-04-02T09:43:29.378421Z,10.7757504,106.6603451,0.09826354682445526
gSulBwu0Ydyj8zz0NfAQ,2.315999984741211,-2.9000000000000004,0,2025-04-02T10:01:02.826026Z,10.7610602,106.66073,0.05963672325015068
gfG1nMv9kSqdpGN1jAnc,1.399999976158142,9.8,232.4506378173828,2025-04-02T09:52:19.784436Z,10.7719997,106.6578429,1.2997701168060303
gvkmH5iinPNmzDbxV64R,7.568999767303467,5,226.00112915039062,2025-04-02T09:43:16.359630Z,10.7757224,106.6602551,0.9986905455589294
hM52Mr7xm6V2H28fYyM9,1.9500000476837158,5,187.7980499267578,2025-04-02T09:46:39.783991Z,10.7749186,106.6604303,0.7789920568466187
hV09CJwisLB8uSnGlubC,1.399999976158142,3.9,0,2025-04-02T10:03:37.815695Z,10.7603283,106.6615667,7.318167405401255e-8
hVrstqQdlaaksadBXkz2,2.2200000286102295,3,67.73128509521484,2025-04-02T10:03:17.833685Z,10.7603355,106.6614333,1.1678117513656616
i0eLEelRgqO621gNadY0,2.5399999618530273,-4.6000000000000005,191.29879760742188,2025-04-02T10:01:22.823742Z,10.7608977,106.6608081,0.7399353981018066
i3nV0UkdKigZMsnbP64j,1.6330000162124634,5,0,2025-04-02T09:45:51.803254Z,10.7751459,106.6606137,0.07553330063819885
iUK1XCgeHDJgyHQmQNgc,1.6160000562667847,5,256.74542236328125,2025-04-02T09:45:58.793159Z,10.7751003,106.6605472,0.7809802293777466
iUKufeMpGB3z6WDKrvd3,1.850000023841858,4.3,245.28741455078125,2025-04-02T09:47:03.828537Z,10.7747886,106.6601991,0.9743725657463074
iXip3O34pW6sghwWzFij,1.6399999856948853,5,244.389892578125,2025-04-02T09:46:04.803861Z,10.7750747,106.6604867,1.2101633548736572
iaBXYaFZhUuxArKw1lIu,1.600000023841858,1.4999999999999998,152.57098388671875,2025-04-02T09:47:37.826792Z,10.7744004,106.6602591,1.3161108493804932
iqEooos1EMs7H8R1g5BQ,1.850000023841858,5,242.701904296875,2025-04-02T09:46:45.795691Z,10.7748669,106.6604091,0.9031596779823303
j9SMnsFcbOEgdgmkeKun,2.9000000953674316,4.900000095367432,179.1298065185547,2025-04-02T09:43:35.359835Z,10.7757194,106.6603841,0.2043420523405075
jYTasCSQk1hyHZCYcYfm,2.299999952316284,-4,159.91055297851562,2025-04-02T09:59:41.831040Z,10.7629959,106.6602658,2.1587581634521484
jeit7PtndxoVV8E69nAh,1.6160000562667847,5,62.32975387573242,2025-04-02T09:45:47.805081Z,10.7751486,106.6606169,0.11772482097148895
k0JDhs2VTrQXcNRdqNud,1.649999976158142,5,208.33511352539062,2025-04-02T09:45:52.824974Z,10.7751402,106.6606085,0.15228426456451416
kHaoojqbQKY8evUMuD5W,1.5,0.2999999999999998,244.23623657226562,2025-04-02T09:51:19.805664Z,10.7723724,106.6585277,1.1756830215454102
lBH0cVm3fO4DlnrCAi5A,1.600000023841858,-0.7000000000000002,144.2318878173828,2025-04-02T09:47:28.830932Z,10.7745145,106.6602255,1.3647772073745728
lMBa24zcrytISMfqSEgt,2.5999999046325684,-0.9000000000000004,194.01808166503906,2025-04-02T10:00:27.793444Z,10.7615063,106.660525,1.358765959739685
lRWpaHl4chZFwEWxcb99,1.6160000562667847,5,0,2025-04-02T09:45:50.797485Z,10.7751485,106.6606153,0.07541128247976303
lUSVitwMQAbXc93uvg1H,1.940000057220459,5,211.90560913085938,2025-04-02T09:46:42.790167Z,10.7748866,106.6604289,0.9221587777137756
lgDElZ72HLkEzJdwzCo8,2,1.1999999999999997,80.0876235961914,2025-04-02T10:03:02.827017Z,10.760279,106.6612968,1.1844171285629272
lpKp2EQl7rW7vSvBZOdB,11.293000221252441,5.099999904632568,201.10548400878906,2025-04-02T09:43:09.337589Z,10.7757817,106.6602352,1.8701112270355225
lvkfwfGRg0UomUGOAGxq,1.600000023841858,5,244.93496704101562,2025-04-02T09:46:01.792118Z,10.775091,106.6605154,1.1297810077667236
mFCW23KuFBe0ZtqueRxp,1.75,5,181.86875915527344,2025-04-02T09:46:15.781016Z,10.7750423,106.6604584,0.4530647099018097
mXgtuL2CopCSqQrXmawt,1.440000057220459,-2.6000000000000005,0,2025-04-02T10:02:27.809531Z,10.760475,106.6610233,1.1994315181904427e-14
n6tgpaujGdOM4yrft2ur,1.440000057220459,5.1,218.62442016601562,2025-04-02T09:48:19.823163Z,10.7740899,106.6598919,1.1958823204040527
nl6hx3xyCLtyxlXH3LJW,1.6330000162124634,5,0,2025-04-02T09:45:51.803254Z,10.7751459,106.6606137,0.07553330063819885
nrjZBXAen73fpYH13Ifn,1.6399999856948853,5,244.389892578125,2025-04-02T09:46:04.803861Z,10.7750747,106.6604867,1.2101633548736572
nux8lKEYHp2ek4OWOBpe,1.6160000562667847,5,62.32975387573242,2025-04-02T09:45:47.805081Z,10.7751486,106.6606169,0.11772482097148895
nw05u3xQEcM8BS2JxgJZ,5.079999923706055,5,265.96148681640625,2025-04-02T09:43:18.352825Z,10.775725,106.6602701,0.14932864904403687
oKqFQOLc9cFKXQJ24nkK,2.200000047683716,-2.6000000000000005,0,2025-04-02T10:00:52.829844Z,10.76128,106.6606167,4.278278424862947e-7
p10nXxRBX12f9HJMweFr,1.600000023841858,5,0,2025-04-02T09:45:48.790805Z,10.7751485,106.660617,0.0966036468744278
pKTf7Mi1UkzGP67GAaiH,1.465999960899353,-1.3000000000000003,244.5109100341797,2025-04-02T09:51:09.824818Z,10.772429,106.658643,1.2049180269241333
pRgOe8SkUOd2ftd8fytW,1.7829999923706055,5,155.935302734375,2025-04-02T09:46:36.808281Z,10.7749683,106.6604183,0.4100160300731659
pe6ZRoGjr33Aud5oeonn,1.600000023841858,5,240.66058349609375,2025-04-02T09:46:02.811069Z,10.7750854,106.6605053,1.1858702898025513
pgV1dgIHp21GCeUG9nVq,2.25,-1.7000000000000002,168.35403442382812,2025-04-02T09:59:36.826476Z,10.7631014,106.660217,1.7839220762252808
phfG4C98fQYiEeAebqQL,3.565999984741211,3.700000047683716,165.93942260742188,2025-04-02T09:57:51.817827Z,10.7661815,106.6593583,6.327739238739014
pjE8BSaImecMBDMT2NYG,2.5199999809265137,-9.5,172.10845947265625,2025-04-02T09:59:56.816089Z,10.7623278,106.6604715,5.918408393859863
poFi9WSctsAwBxXhe8S8,1.6160000562667847,5,240.77349853515625,2025-04-02T09:46:03.788301Z,10.7750788,106.6604964,1.2097469568252563
q4NXiup9LayFo6gzR2xS,1.8830000162124634,5,250.36032104492188,2025-04-02T09:46:51.824325Z,10.7748411,106.660333,1.0655498504638672
q9cHky1NmNZ0Bh7wdO7p,2.2160000801086426,-0.6000000000000001,169.0421905517578,2025-04-02T09:59:26.828195Z,10.7632349,106.6601659,1.208665370941162
qFGgPEuOptYjyTmH4MFr,1.6660000085830688,5,226.05551147460938,2025-04-02T09:45:55.802375Z,10.7751104,106.6605838,0.45551127195358276
qYcfzQ8nAYE44VGYzmz3,1.559999942779541,-0.20000000000000018,147.76319885253906,2025-04-02T09:47:31.832486Z,10.774476,106.6602378,1.3363192081451416
qaauSafsznLAkcNK3GWO,2.0999999046325684,-2.6000000000000005,0,2025-04-02T10:00:47.832095Z,10.7612801,106.6606166,0.0001889341074274853
qcbkST4W13NKXtNYWxgE,1.6160000562667847,5,62.32975387573242,2025-04-02T09:45:47.805081Z,10.7751486,106.6606169,0.11772482097148895
qqQC8dAGJtUwndHoGU1B,2.0999999046325684,3.6999999999999997,100.54109954833984,2025-04-02T10:03:22.824019Z,10.7603445,106.6614865,0.9226853847503662
qrP0L4s7aaLZfPXqPmbn,1.559999942779541,0.8999999999999999,146.21188354492188,2025-04-02T09:47:34.817472Z,10.7744377,106.6602497,1.3330696821212769
qw5czIsJhL1J2R3SsttM,1.600000023841858,3.3,172.18557739257812,2025-04-02T09:47:12.807165Z,10.7747176,106.6601336,1.2539572715759277
r1vYW0KWCk3EtMBqwgcQ,1.8830000162124634,5,247.53431701660156,2025-04-02T09:46:48.820986Z,10.7748571,106.660369,1.0138458013534546
rHLEc62mb2jj5d3T4ULN,2.640000104904175,-4.6000000000000005,0,2025-04-02T10:00:21.822624Z,10.7616017,106.66048,1.1355817619573827e-8
rTylNXKHDYml4Ni494MJ,1.5399999618530273,3.9,183.35215759277344,2025-04-02T09:48:29.825636Z,10.7740047,106.6599485,1.0520483255386353
rWKLe2BamoJ2aA19J3xe,1.565999984741211,-3,210.21511840820312,2025-04-02T09:50:59.827767Z,10.7725119,106.6587543,1.2088985443115234
rYVFJuFCly4hNRHgKUVQ,2.6600000858306885,-3.3,0,2025-04-02T10:01:57.830119Z,10.7605617,106.66098,0.00001613751010154374
rn4itZJoqC4MGKr7baze,1.6799999475479126,5,244.7747039794922,2025-04-02T09:46:06.804267Z,10.7750677,106.6604678,1.177754521369934
sCyPQu5LIycFWJKFqO6L,2.4800000190734863,-2.9000000000000004,0,2025-04-02T10:01:42.830765Z,10.7606685,106.6609668,0.0670221745967865
sGYlaoZTfMOYWbeO1qLW,1.6660000085830688,5,213.68829345703125,2025-04-02T09:45:54.793448Z,10.7751186,106.6605959,0.33347076177597046
sLVHMn98LMbdrbwP8sjd,3.615999937057495,5,163.6629638671875,2025-04-02T09:43:23.361360Z,10.7757319,106.6603099,0.22965268790721893
t8MaeUlfL1f5vwxRDnhz,1.7400000095367432,4,229.8278045654297,2025-04-02T09:47:06.821208Z,10.7747739,106.6601637,1.1869193315505981
tG6WnK1nwIdfoXTxB9rt,1.899999976158142,5,244.89756774902344,2025-04-02T09:47:00.800333Z,10.774808,106.6602472,0.8074642419815063
tPfPWWPp5wxpQL7OeloB,1.6660000085830688,5,213.68829345703125,2025-04-02T09:45:54.793448Z,10.7751186,106.6605959,0.33347076177597046
tTLBDSL2sJvGizBpKOCL,1.600000023841858,5,0,2025-04-02T09:45:49.785237Z,10.7751486,106.6606167,0.09464764595031738
tTx9Ho9rQnDaJD4Q7eyS,1.7200000286102295,5,230.42901611328125,2025-04-02T09:46:07.802946Z,10.775062,106.6604618,1.154069423675537
tWCJjTmEp8omRZVVQ2HU,1.7799999713897705,5,0,2025-04-02T09:46:18.826083Z,10.7750296,106.6604647,0.0010437575401738286
toJ3XbNwAXU2qnbDvNYS,2.365999937057495,-2.6000000000000005,0,2025-04-02T10:02:02.828302Z,10.7604752,106.6610229,0.0018489882349967957
toykLzcKoxACEZKIgU13,1.440000057220459,-2.7,221.85159301757812,2025-04-02T09:49:44.809101Z,10.7732853,106.6592604,1.2482047080993652
uRZbfhkWkdKMheG1LX8O,1.649999976158142,5,208.33511352539062,2025-04-02T09:45:52.824974Z,10.7751402,106.6606085,0.15228426456451416
uYhsVPFQDX8akqN97oVn,1.899999976158142,5.5,235.69049072265625,2025-04-02T09:46:57.805171Z,10.7748199,106.6602806,0.8510338664054871
ucz04KJdYqbsT1fBcctd,2.240000009536743,-0.5,193.99517822265625,2025-04-02T10:00:37.818453Z,10.7613612,106.6605749,1.268560528755188
ujdX5sPKau2yTgsomGpn,1.7000000476837158,1.5999999999999999,249.87527465820312,2025-04-02T09:48:54.832102Z,10.7737687,106.6597429,1.1836875677108765
upk5uNwgN7XA4OZh5D28,4.2829999923706055,3.700000047683716,168.73825073242188,2025-04-02T09:57:46.828048Z,10.7663802,106.6593143,8.523723602294922
uwonvBZPzqxieNf60prb,1.440000057220459,-0.7000000000000002,244.6991729736328,2025-04-02T09:51:14.828695Z,10.7724017,106.6585794,1.1675797700881958
v4BergKx5V33KO0VFyvN,1.4160000085830688,14.100000000000001,238.9055938720703,2025-04-02T09:52:29.801712Z,10.7719224,106.6577802,0.9217369556427002
vlnINhmZUQCTSIRmJVOo,1.0829999446868896,-2.6000000000000005,0,2025-04-02T10:02:07.799617Z,10.760475,106.6610233,0.00005381443043006584
w8tRqIHgy0dFWkq6F2cR,12.255999565124512,5.300000190734863,155.5111541748047,2025-04-02T09:35:45.643009Z,10.7757501,106.660063,0.14180205762386322
wHxXm0d25j4n9HD3hFeM,1.6160000562667847,5,256.74542236328125,2025-04-02T09:45:58.793159Z,10.7751003,106.6605472,0.7809802293777466
widNXPidr907xsn2cnxR,47.176998138427734,4.200000286102295,205.83050537109375,2025-04-02T09:56:57.254640Z,10.7700234,106.658526,0.8378607034683228
wrJRbmg7IxVcJsRXyvew,4.116000175476074,3.700000047683716,157.85394287109375,2025-04-02T09:57:31.820472Z,10.7676178,106.6590854,9.240849494934082
wzD4xVUVyseBx4RYN3AT,2.183000087738037,3.700000047683716,0,2025-04-02T09:58:31.801697Z,10.7644034,106.6598799,0.000010546531484578736
x9zlqeiC9NfKGHMKJyym,1.7000000476837158,1.2999999999999998,230.67381286621094,2025-04-02T09:48:49.821578Z,10.7738126,106.6597836,1.2649933099746704
xHsaNyB9RBmpSX9CEXvt,1.600000023841858,5,244.93496704101562,2025-04-02T09:46:01.792118Z,10.775091,106.6605154,1.1297810077667236
xaICwLc80n8FOa912uNi,1.7000000476837158,-1.6,239.85433959960938,2025-04-02T09:49:14.830296Z,10.7736026,106.6595131,1.3809469938278198
yUU1bzY12lQ6h9VGqOvb,12.829999923706055,5,59.51017761230469,2025-04-02T09:43:00.058409Z,10.7758194,106.6602236,0.6828910112380981
yiUHDi80WTOzB2oHN679,1.565999984741211,-5.5,226.22293090820312,2025-04-02T09:50:09.829208Z,10.7730508,106.6590732,1.1630686521530151
yiaD4LRkoBGizh8O5Ng5,1.6200000047683716,5,262.51104736328125,2025-04-02T09:45:57.818331Z,10.775102,106.6605594,0.6491032242774963
ymyp2ts6pvnWpo87RJFV,4.116000175476074,3.700000047683716,155.458984375,2025-04-02T09:57:36.830768Z,10.7670021,106.6593924,12.230978965759277
ynraQzoLSD3RcTdCNKnz,1.7000000476837158,0.7999999999999998,229.789306640625,2025-04-02T09:49:04.812206Z,10.7736839,106.6596339,1.203620195388794
yxnGSYM5h6KryVdrOIai,2.4600000381469727,-1.5,93.80388641357422,2025-04-02T10:02:37.830690Z,10.7604575,106.6611166,0.12547560036182404
zEA3vZIP93Ok4pmovfIX,1.659999966621399,5,249.498046875,2025-04-02T09:46:05.814860Z,10.7750701,106.6604767,1.1867414712905884
zOW3YxFSsBYx4a7SHwND,1.659999966621399,5,231.15452575683594,2025-04-02T09:46:24.792783Z,10.7750018,106.6604189,0.5869017243385315
zVByKG4biDpatcv8pnBI,1.5,5.199999999999999,236.24937438964844,2025-04-02T09:48:04.802757Z,10.7742208,106.6600428,1.1748404502868652
ze7WpKhrIyktbdwpXFRs,2.319999933242798,-3.1000000000000005,181.1486053466797,2025-04-02T10:01:37.827570Z,10.7607118,106.6609463,0.38245558738708496
